Microseconds	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Acceleration X	Acceleration Y	Acceleration Z	G Force	Angular Velocity X	Angular Velocity Y	Angular Velocity Z	Roll	Pitch	Heading	Velocity North	Velocity East	Velocity Down	Latitude	Longitude
400134	1.0838201	-0.8770231	-11.004518	-0.970633629	-2.509077884	-1.578900072	0.6226415	-0.6409166	-1.2202908	1.1331193	-0.974871003	-2.5073802028	-1.5775255347	2.1034954836	3.0899317424	22.6957265649	4.249394	1.9185667	-0.20920628	19.0533950714	-98.3093947995
449998	0.97334635	0.03914165	-10.438015	-1.20569292	-2.720168372	-1.828148094	0.53525615	0.26425698	-0.6521463	1.0698885	-1.2099304454	-2.7184787345	-1.8267661195	2.036705644	2.9553278383	22.5980421101	4.3006177	1.9204972	-0.24622709	19.053397268	-98.3093940688
500124	1.1837016	0.044594	-8.914945	-1.601691351	-2.246288633	-2.121799935	0.76770973	0.25543916	0.8725768	0.91825485	-1.605933354	-2.2446149328	-2.1204071838	1.9508852278	2.8468492561	22.4894196386	4.315363	1.9641981	-0.19219339	19.0533990422	-98.309392992
550027	1.5411391	-0.65655	-8.152338	-1.216918564	-0.18148636	-1.850404797	1.1342914	-0.45837098	1.6361128	0.85140306	-1.2211622362	-0.1798204773	-1.848999296	1.885148148	2.8410533094	22.3979958869	4.365012	1.9796349	-0.092081755	19.0534008492	-98.3093919157
600097	1.3294214	-0.5431955	-8.469236	-1.632349945	1.317713942	-1.203858938	0.91663134	-0.35800332	1.3193892	0.8782192	-1.6365971088	1.3193744369	-1.2024490357	1.80043316	2.9089256581	22.3409331474	4.404165	1.9868897	-0.009795662	19.0534026997	-98.3093909119
649998	1.2859907	-0.18710254	-9.498236	-0.829798316	1.711346851	-0.78907817	0.85875773	-0.012978387	0.29002368	0.9790886	-0.8340475287	1.7130041583	-0.7876677363	1.7580468274	2.9962713314	22.3057707264	4.3958993	2.0134292	0.006318035	19.0534042752	-98.3093898757
700109	0.98926145	0.44535613	-10.477338	0.461516413	0.611395694	-0.993517268	0.5509072	0.61937696	-0.68961966	1.0744735	0.4572681496	0.61305266	-0.9920983338	1.7783901664	3.0284478973	22.2593910099	4.360466	2.07894	-0.023954919	19.0534058465	-98.3093886842
749998	1.2740194	0.21765082	-9.873876	2.059582983	0.080540291	-1.167693011	0.83282423	0.4011335	-0.08656628	1.0163537	2.0553320252	0.0821954736	-1.1662665639	1.8779283345	3.034779938	22.2033676734	4.3481402	2.1342494	-0.011956159	19.053407443	-98.3093875083
800106	1.4034722	-0.08466933	-9.710877	1.349072251	-0.357096481	-1.304166186	0.962637	0.11547823	0.0759275	1.001984	1.344818713	-0.3554410333	-1.3027351854	1.9417122838	3.0192046782	22.1386162658	4.3707547	2.1554668	-0.012485383	19.0534092385	-98.3093865151
849998	1.502728	-0.8314547	-10.426339	1.597663209	-1.410246765	-0.8551815	1.068275	-0.6203693	-0.6395668	1.0798382	1.5934113405	-1.4085905197	-0.8537475398	2.022866163	2.9542407758	22.0941283598	4.446284	2.1464493	-0.041122276	19.0534112833	-98.3093854601
900081	1.0124892	-0.45984796	-9.998158	1.269340266	-1.738014945	-0.48805075	0.59207636	-0.2357261	-0.21112238	1.027384	1.2651031198	-1.7363415487	-0.4866085932	2.0847446412	2.8683588879	22.0675798699	4.4681025	2.145939	-0.058847442	19.0534131339	-98.3093844093
949997	1.2898761	-0.34991333	-9.471046	-0.225090668	-1.952633301	-0.292934121	0.88421136	-0.119662076	0.31649974	0.97707325	-0.2293258212	-1.950959601	-0.2914856653	2.0739365499	2.7719175275	22.0495311709	4.5241866	2.1465037	-0.045490637	19.0534151834	-98.3093834397
105	1.2361585	-0.45195618	-9.325772	-2.224217863	-0.918489992	-0.349705572	0.8442641	-0.2349934	0.46292403	0.9622394	-2.2284460536	-0.9168165959	-0.3482526007	1.9615863129	2.7267144249	22.029427951	4.616473	2.1351428	-0.011516031	19.0534175626	-98.3093825224
49999	1.0327429	-0.35201526	-9.236845	-1.690718314	0.526678277	-0.274067772	0.6432094	-0.1529054	0.55258036	0.95000553	-1.6949465042	0.5283482208	-0.272613606	1.8760938975	2.7525349684	22.0159205689	4.672886	2.1202054	0.018118603	19.0534197317	-98.3093816756
100085	1.1826116	-0.031482726	-9.679865	-1.724318898	1.521096789	-0.420935603	0.7829532	0.15342467	0.10953335	0.9956013	-1.7285490617	1.5227595601	-0.419487793	1.7887505009	2.8293008305	21.9966551856	4.7320824	2.1269412	0.026161732	19.0534219593	-98.3093807934
150029	1.1324949	-0.10154053	-9.630145	-1.753856886	1.719950005	-0.316767497	0.7195382	0.067729264	0.15908037	0.990069	-1.7580905406	1.721609286	-0.315323386	1.6973367668	2.9142513842	21.9834440819	4.779256	2.1388085	0.032328267	19.0534241183	-98.3093798177
200113	1.021031	0.09147849	-10.247965	-2.265663603	1.103560191	-0.406948097	0.5950141	0.24271697	-0.45887375	1.051062	-2.2699098553	1.1052104404	-0.4055010075	1.5829093934	2.9700716365	21.9663789301	4.7737217	2.1748614	0.0023925905	19.0534259367	-98.3093786715
249998	1.4342233	-0.1575105	-9.5659895	-1.564550452	1.164516518	-0.216419799	0.99792176	-0.023232816	0.2230392	0.9880646	-1.5687988297	1.1661636557	-0.2149695794	1.5029444225	3.0280991023	21.9586028356	4.804066	2.2027555	0.0116782775	19.0534278938	-98.3093775298
300065	1.1584535	-0.2848464	-9.5764475	-0.232741826	1.317879688	0.221079241	0.71329534	-0.15774296	0.21230057	0.9855948	-0.2369947766	1.3195236386	0.2225253813	1.4917394212	3.093755434	21.9693028582	4.8634925	2.1631427	0.017784584	19.0534302012	-98.3093768737
349998	1.0571663	-0.09466325	-10.196625	0.1717046	1.331793239	0.367488083	0.5987663	0.032921948	-0.40859458	1.0464975	0.1674504355	1.3334387071	0.368926445	1.5005307854	3.1593489281	21.9898529243	4.8968244	2.1756403	0.010195337	19.0534324043	-98.3093758321
400057	1.109855	0.30316788	-9.606339	0.244971318	1.804687912	0.367270921	0.63921475	0.43255547	0.180954	0.9872555	0.2407136438	1.8063327738	0.368707841	1.5137476568	3.249151041	22.0116682449	4.919511	2.2168236	0.0033604149	19.0534345611	-98.3093746968
449999	1.2467585	-0.23486258	-9.992481	-0.709600268	0.856765421	0.068331475	0.76398337	-0.10628154	-0.2058532	1.0285945	-0.7138603326	0.8584106617	0.0697660518	1.4765399736	3.2911469904	22.0166588365	4.952097	2.2215188	0.008886713	19.0534366893	-98.3093736675
500041	1.2860162	-0.45741498	-10.181713	-1.977985597	-0.478492849	0.071909413	0.80169207	-0.3429651	-0.3947841	1.0492827	-1.9822523403	-0.4768517439	0.0733477604	1.377613335	3.2672255429	22.0201413222	4.994761	2.2170517	-0.00803483	19.0534388721	-98.3093726315
549998	1.2293684	-0.14015631	-9.529679	-2.232876721	-1.658473446	0.253225602	0.75474006	-0.04325593	0.25823003	0.981299	-2.237141188	-1.6568331379	0.2546676634	1.2668959686	3.1846898406	22.0298942253	5.049291	2.205624	0.009942634	19.0534412265	-98.3093717719
600069	1.1708903	-0.014597788	-9.942959	-1.932669113	-2.037863741	0.093416953	0.71211845	0.06390498	-0.1537637	1.0220277	-1.9369296335	-2.0362217631	0.0948691742	1.1702139579	3.0828025427	22.0335054222	5.0660186	2.2279284	-0.008279874	19.0534433238	-98.3093706548
649998	1.0475152	0.029521413	-9.701432	-1.546382452	-2.135568838	0.139477386	0.60763365	0.09230331	0.08909822	0.9960142	-1.5506416066	-2.1339285298	0.1409428034	1.091578673	2.9753418104	22.0396908415	5.0827675	2.254788	-0.0059784283	19.0534455009	-98.3093694872
700051	1.1217358	0.10328221	-9.559895	-0.792642391	-2.19471266	0.10080496	0.7007896	0.15612732	0.23180029	0.9825457	-0.7969035181	-2.1930749324	0.1022819785	1.0518876848	2.8656092055	22.042393775	5.130999	2.2652361	-0.0032302658	19.0534479276	-98.3093684942
750029	1.1013522	0.18271291	-10.12906	-0.597468141	-2.359834456	0.044850636	0.69890493	0.23161665	-0.33637086	1.0399272	-0.6017278648	-2.3581967288	0.046335899	1.0208239845	2.7477429077	22.0429717608	5.1657386	2.2904115	-0.014940003	19.0534502816	-98.3093673928
800074	1.0310959	-0.084912576	-10.104198	-0.62792293	-2.526735441	-0.142683999	0.64989907	-0.04335918	-0.31033874	1.0368156	-0.6321835645	-2.5250972582	-0.1411904641	0.9887710451	2.6216281699	22.0331921442	5.1922474	2.2792003	-0.019206228	19.053452556	-98.3093664844
850029	1.113591	-0.061685797	-9.748249	0.62831984	-2.956120747	0.274073559	0.7561886	-0.018262677	0.04668863	1.0016856	0.6240622799	-2.9544821091	0.2755750052	1.0205045593	2.47364347	22.0443341559	5.228343	2.2827182	0.0093013765	19.0534548869	-98.3093654935
900020	0.9717748	-0.08005528	-8.555523	-1.485380667	-2.191997887	0.206315445	0.63739	-0.040616874	1.2404994	0.87927365	-1.4896348123	-2.1903587939	0.207825562	0.9463789447	2.3639624709	22.052654237	5.273396	2.2856627	0.05702724	19.0534573292	-98.3093644791
949998	0.88440233	-0.3505349	-9.573672	-0.91193726	-0.50848789	0.533945485	0.56143016	-0.32427812	0.22301225	0.98243755	-0.9161890533	-0.5068499727	0.5354586754	0.9015826178	2.3377022149	22.0779981851	5.3333526	2.2668436	0.050688185	19.0534599252	-98.3093635331
15	0.91887075	0.27253103	-9.682339	0.804889831	0.063083196	0.827206108	0.5972227	0.30130824	0.11436657	0.99270487	0.8006387208	0.0647220046	0.8287197535	0.9433147701	2.3402727946	22.1202397177	5.357001	2.300014	0.07241582	19.053462324	-98.3093623907
50000	0.93700296	0.4512558	-9.779386	0.373324707	0.386321988	0.261863742	0.612736	0.48399982	0.017160416	1.0031669	0.3690721177	0.3879625996	0.2633780708	0.9592494496	2.358245299	22.1347549322	5.3661823	2.343215	0.07754193	19.0534646438	-98.3093612146
100006	0.98225284	0.21265346	-9.7355385	1.281024291	0.545453139	0.114914745	0.6549588	0.25211972	0.06077818	0.9987068	1.2767602796	0.5470910947	0.1164315976	1.0233511545	2.3854982091	22.1414357679	5.385606	2.363662	0.07830444	19.0534670001	-98.3093601336
149998	0.7500768	-0.19780937	-9.610601	1.384859862	0.874787027	0.268570343	0.4171891	-0.14526626	0.18523136	0.9842584	1.3805953956	0.8764271829	0.2700870241	1.093390874	2.428603533	22.1569005304	5.404513	2.3747468	0.07234637	19.0534693886	-98.3093589268
200028	1.0073756	-0.257045	-9.512259	0.425899026	1.081463542	0.530098457	0.6647155	-0.19640024	0.28299797	0.97712314	0.4216352425	1.0831040778	0.5316149105	1.1156712546	2.4822379729	22.1855253979	5.434196	2.384469	0.085501485	19.0534717733	-98.309357747
250000	0.9451796	-0.0896215	-9.278461	-1.046724441	1.494106917	0.587459676	0.59279466	-0.032492176	0.51645184	0.9521899	-1.0509877694	1.4957493494	0.5889740803	1.0658563323	2.5566020369	22.2157239409	5.4539537	2.3676684	0.13606128	19.0534741529	-98.3093568166
300064	0.8491149	-0.30060834	-9.798049	-2.082212766	1.379593179	0.678721741	0.48307648	-0.2561485	-0.003435173	1.0045867	-2.0864720719	1.3812359156	0.6802314409	0.9631340818	2.6250496394	22.251333208	5.4658017	2.3578758	0.16821323	19.0534764916	-98.3093557284
349998	1.0128531	0.18123353	-10.496974	-1.814621588	0.572364768	0.721122873	0.6377951	0.20734465	-0.7024203	1.0762094	-1.8188805902	0.5740081492	0.7226334071	0.8737965735	2.6534061563	22.2881105893	5.4801817	2.371901	0.14680474	19.0534788853	-98.3093546442
400036	0.73897636	0.60982656	-9.870517	0.564947182	0.843432285	0.464831294	0.35926822	0.63117385	-0.07610068	1.0111806	0.5606877625	0.8450783601	0.4663407658	0.9029487315	2.6952964654	22.3120241441	5.4886456	2.4017677	0.1353538	19.0534813937	-98.3093535363
449998	0.7468902	0.30519268	-9.677757	1.053868971	0.353815031	0.31382304	0.3622928	0.333969	0.1163023	0.9906367	1.0496080712	0.3554639524	0.3153293244	0.9537127465	2.7130139761	22.3280668924	5.5337324	2.430781	0.13734165	19.0534841554	-98.3093523064
500006	1.0976723	0.037852872	-10.174422	1.399103235	0.732658227	0.58978619	0.70805013	0.07738048	-0.38078773	1.044489	1.3948337598	0.7343117404	0.5912888314	1.0248987994	2.7492112466	22.3584062891	5.567934	2.4434776	0.11924551	19.0534866837	-98.3093511606
549998	0.9216114	-0.17520007	-10.697845	2.137026248	-0.2088584	0.961707103	0.5303618	-0.12120633	-0.9045579	1.096111	2.1327575319	-0.2072007325	0.9632079237	1.1342009507	2.7377407787	22.4067142439	5.5971637	2.4467778	0.06597808	19.0534892344	-98.3093499857
600003	0.9968365	-0.046074975	-9.17454	2.065263879	-0.044417768	1.534644089	0.6070597	0.02829814	0.61842096	0.9421522	2.060998502	-0.0427541905	1.5361447578	1.2409253885	2.7340078526	22.4841546252	5.6058784	2.4553146	0.101115614	19.0534915842	-98.3093488352
649999	0.77818686	-0.11479521	-9.630202	-0.131363482	-0.059394452	1.379679695	0.38919285	-0.031216346	0.16262424	0.986234	-0.1356266964	-0.0577247556	1.3811812741	1.2377374357	2.7295509265	22.5543118998	5.6313214	2.4753997	0.14335333	19.0534941667	-98.309347519
699999	0.98670095	-0.035986092	-9.534772	-1.580276583	-0.693229519	1.164568807	0.5999624	0.04077835	0.25835857	0.97849804	-1.5845361927	-0.691556957	1.1660680331	1.1612035723	2.6937407001	22.6093638317	5.672898	2.4439077	0.16368215	19.0534968292	-98.3093467188
749999	0.81652856	0.04296186	-9.615788	-0.894811396	0.051755199	0.724792809	0.43334275	0.10686161	0.1777944	0.98484135	-0.8990700948	0.053429335	0.7262912769	1.1167547503	2.6957724537	22.6456652246	5.6766324	2.4454818	0.18432803	19.0534992589	-98.309345636
800001	0.89005697	0.40746868	-9.952648	0.536590476	-0.437187356	0.558136383	0.50876355	0.47125724	-0.15894467	1.0200964	0.5323287791	-0.4355104682	0.5596332951	1.1446534927	2.673444717	22.6726411327	5.67657	2.456466	0.1889353	19.0535016962	-98.3093446281
849999	1.0947353	-0.09692128	-9.5340605	-1.674059786	-0.696010772	0.342670932	0.71743304	-0.037137963	0.2599161	0.9798286	-1.6783215202	-0.6943316075	0.3441682614	1.0597036221	2.6399534157	22.6886425963	5.7253103	2.4614573	0.20569462	19.0535043836	-98.309343489
900017	1.0830016	-0.43337494	-9.924628	-2.013548722	-1.483576434	0.983419895	0.71508616	-0.39099082	-0.12987593	1.0205721	-2.0178144033	-1.4818890742	0.984922537	0.9609986611	2.5650080267	22.7370671197	5.7608285	2.459606	0.21335113	19.053506932	-98.3093422699
949998	0.7594842	0.3764124	-9.969778	-0.543381695	-0.934472863	1.054451131	0.40303323	0.40852937	-0.1742972	1.0205437	-0.5476444159	-0.9327828461	1.0559580981	0.9353539569	2.5178369189	22.7883791435	5.776905	2.473863	0.22489128	19.0535095801	-98.3093411777
30	0.7340094	0.33834645	-9.607806	-0.21352433	-0.480578902	0.672643404	0.38361293	0.36705127	0.18804191	0.9834605	-0.2177871083	-0.4788847497	0.6741503717	0.9259143319	2.4933478068	22.8210911962	5.806615	2.4937627	0.26361263	19.0535123472	-98.3093400058
50033	1.0056592	0.096157104	-9.473876	-0.174899933	0.074792127	0.801084656	0.6564473	0.12410885	0.32206413	0.9723835	-0.1791626542	0.0764887319	0.8025910166	0.9169402982	2.4965795488	22.8613802053	5.820241	2.5049338	0.29999903	19.0535148427	-98.3093388575
100000	0.8529048	-0.13934124	-9.697317	-0.224155994	1.239599497	0.775345088	0.49908596	-0.11400392	0.098522164	0.9937811	-0.228424369	1.2412991517	0.7768523594	0.9072821071	2.5580227163	22.9017784975	5.8095574	2.5017908	0.32257718	19.0535171571	-98.3093377108
149998	0.82740957	0.09781572	-10.243168	1.281033246	1.138867564	1.020320675	0.46263945	0.12640253	-0.44784218	1.0485914	1.2767651366	1.1405709369	1.0218215715	0.9733613794	2.6149060495	22.9530006664	5.8287406	2.5003345	0.3094521	19.053519793	-98.3093366413
199997	0.8846588	0.45469314	-9.0357895	1.113028654	1.768131678	1.109257176	0.5071275	0.4968782	0.7587602	0.92719513	1.1087599379	1.7698434748	1.1107493444	1.0314472812	2.7024095761	23.0102115452	5.831621	2.5274367	0.37156582	19.0535223133	-98.3093354733
249997	0.95276827	-0.2674903	-9.447474	0.070373194	2.234386193	0.869240306	0.55847067	-0.2212035	0.3462384	0.9699318	0.0661036522	2.2361025439	0.8707259481	1.0364971437	2.8149155415	23.0556368566	5.8435354	2.514875	0.40878224	19.0535247992	-98.3093343554
299998	0.9101351	-0.031991966	-10.515229	0.780689104	1.794353836	1.150758392	0.4975938	0.019098876	-0.7224788	1.0770967	0.7764174281	1.7960818741	1.1522362929	1.0782838615	2.9036387881	23.1152373909	5.8603873	2.526926	0.3647328	19.0535274159	-98.3093331097
349997	0.8307556	0.13057858	-10.183114	0.299233528	0.802191451	1.189114837	0.40711057	0.1863831	-0.39101574	1.042507	0.2949620418	0.8039239659	1.1905913719	1.096047514	2.9429478928	23.1766860225	5.8774056	2.560955	0.34236708	19.0535300972	-98.3093317129
399997	0.77845895	0.1535048	-10.144366	-0.21033264	-0.499481489	1.016233414	0.3538628	0.20999433	-0.35234842	1.038115	-0.2146031397	-0.497743623	1.0177101771	1.08789371	2.9170939572	23.2267667909	5.91447	2.5807297	0.31420958	19.0535329843	-98.3093304283
449998	0.80354065	-0.03766072	-9.977157	-0.077209094	-1.033428416	0.949399406	0.3856282	0.018400576	-0.1847936	1.0214884	-0.0814773361	-1.0316877798	0.9508756377	1.0861854797	2.8639238184	23.2715704034	5.9587913	2.570388	0.3165581	19.0535358887	-98.3093293475
499997	0.74709547	-0.019267274	-10.117565	0.371337729	-1.611289133	0.928347169	0.34190643	0.037211895	-0.32454705	1.0352342	0.3670726937	-1.609548649	0.9298201377	1.1067443491	2.7825714083	23.3159320267	5.988658	2.5751698	0.31729826	19.053538715	-98.3093281392
549998	0.5429097	0.28616342	-9.409079	1.152055672	-1.291451865	0.921938099	0.15070754	0.3503223	0.38444147	0.96166795	1.1477927236	-1.2897084969	0.9234152416	1.1648565093	2.7152943486	23.3612966253	5.996682	2.6047812	0.3457893	19.0535414756	-98.309326799
600050	0.68416655	0.14708237	-9.839027	0.579110832	-0.503543971	0.693526025	0.2993845	0.21832056	-0.045314807	1.0063012	0.5748443541	-0.5018059918	0.6950036223	1.1952059236	2.6894917153	23.3949825112	6.0044646	2.610167	0.32387227	19.0535441676	-98.3093256347
650031	0.6832532	0.07200542	-9.678546	0.766438977	0.224627732	0.850136039	0.3008299	0.14949913	0.115126416	0.9899975	0.7621736757	0.2263677801	0.8516123467	1.2346499625	2.6984152815	23.437789887	6.0181355	2.6230252	0.31463072	19.0535468834	-98.3093243595
700012	0.7708064	-0.16024673	-9.682004	1.488703023	0.647072239	1.045699078	0.38484603	-0.07273384	0.11126564	0.99151593	1.4844356723	0.648809611	1.0471715151	1.3113799282	2.7296778163	23.4905517323	6.052165	2.6275718	0.32231998	19.0535497125	-98.3093230784
749997	0.5802035	0.04662846	-9.3337965	0.787046341	1.273334408	0.948831742	0.18621029	0.14395136	0.4588807	0.9541793	0.7827799011	1.2750761067	0.9502949957	1.3525966288	2.7912424094	23.5383764133	6.0835247	2.6304228	0.36007118	19.0535526386	-98.3093218624
799999	0.58464044	-0.17647266	-9.555987	0.080074728	1.602687345	0.992380269	0.17801243	-0.074843474	0.2359739	0.97727644	0.0758071217	1.6044273731	0.993837224	1.3589426335	2.8702652695	23.5904169906	6.0986805	2.6402948	0.36719587	19.0535554108	-98.3093204924
849998	0.6718075	-0.12879121	-9.901829	-1.169908421	1.112969156	0.979483581	0.25309247	-0.031146124	-0.11038718	1.0129377	-1.1741762265	1.1147107782	0.980938943	1.3030111251	2.9228194771	23.6420058648	6.0962024	2.6587052	0.35114715	19.0535580451	-98.3093190746
899997	0.62746525	-0.053744365	-9.890402	-1.014259186	0.30622436	0.934790998	0.20347191	0.034161843	-0.09900982	1.0112731	-1.0185259294	0.3079582412	0.9362541759	1.2545226256	2.937175624	23.6904109601	6.0709157	2.6710331	0.34603322	19.0535605073	-98.3093177185
949998	0.62333226	0.14459595	-9.980849	-1.654378064	-0.401604612	0.702204691	0.2001257	0.22219145	-0.18918687	1.0202699	-1.6586435934	-0.3998690612	0.7036721948	1.1736322399	2.9165760771	23.7253135303	6.0678115	2.6835809	0.33739024	19.0535631861	-98.309316428
5	0.56276464	0.027565036	-10.581949	-0.542342482	-0.814847791	0.723159711	0.1451176	0.09516463	-0.7898246	1.0810848	-0.5466054682	-0.8131105704	0.7246305544	1.1480890779	2.8751951483	23.7605609492	6.0841584	2.6931608	0.27722552	19.0535660474	-98.3093150981
49998	0.5033854	0.20506209	-9.827119	0.106716251	-0.609619997	0.713420696	0.0925745	0.2709654	-0.03463217	1.003869	0.1024550099	-0.6078809546	0.7148944233	1.1547428205	2.8434936601	23.7960366482	6.100985	2.719231	0.26952243	19.0535689507	-98.309313681
99999	0.4382578	0.09510599	-9.741506	0.80729512	-0.081372825	0.66899578	0.030705843	0.16551758	0.0510285	0.99476075	0.8030343717	-0.0796337352	0.6704698104	1.196544413	2.8388233285	23.8290692644	6.1156864	2.7266257	0.26527852	19.0535718515	-98.3093123641
149999	0.60967517	0.052210208	-9.853029	1.206102124	0.159396428	0.760061554	0.2016981	0.13214117	-0.060743142	1.007211	1.201842439	0.1611377091	0.7615306514	1.2587275936	2.8444787251	23.8666189124	6.1481557	2.7359884	0.2472021	19.0535748434	-98.3093110436
199998	0.60322976	-0.18461414	-8.899666	0.855324251	0.569821661	0.890162238	0.19222608	-0.0959618	0.8922499	0.91074383	0.8510659316	0.5715592987	0.8916280725	1.3035396299	2.8720532613	23.9119276552	6.1657186	2.7374263	0.2763654	19.0535776629	-98.3093096962
250034	0.6732733	0.018740697	-9.838122	1.307489604	0.793531454	1.12668152	0.25678918	0.116302125	-0.046696223	1.006205	1.3032322714	0.795273076	1.1281457603	1.3718776457	2.9099076875	23.9708457777	6.178566	2.7726727	0.27575094	19.053580472	-98.3093081639
